"","unitid","year","instatetuition","costs","faculty","white_cohortsize"
"24037","240189","1995","2474","82.897165","368","1712"
"24038","240189","1996","2586","84.50455","370","1704"
"24039","240189","1997","2772","86.168338","366","1745"
"24040","240189","1998","2919","89.734906","370","1756"
"24041","240189","1999","2594","96.416468","365","1718"
"24042","240189","2000","2594","100.981438","359.5","1829"
"24043","240189","2001","2776","108.850678","354","1681"
"24044","240189","2002","3106","111.930035","366","1827"
"24045","240189","2003","3623","104.639092","390","1604"
"24046","240189","2004","4150","112.368658","395","1474"
"24047","240189","2005","4427","113.440881","412","1509"
"24048","240189","2006","4728","118.974991","423","1615"
"24049","240189","2007","4988","129.03101","409","1815"
"24050","240189","2008","5262","136.584913","425","1859"
"24051","240189","2009","5551","143.314928","423","1655"
"24052","240189","2010","5857","155.299504","430","1750"
"24053","240268","1991","1908","85.029371","428","1681"
"24054","240268","1992","2034","89.541923","424","1773"
"24055","240268","1993","2172","88.364783","417","1780"
"24056","240268","1994","2312","91.825122","398","1962"
"24057","240268","1995","2447","96.183502","401","1910"
"24058","240268","1996","2574","100.169275","393","1945"
"24059","240268","1997","2870","103.038178","349","2031"
"24060","240268","1998","3009","108.885439","360","2024"
"24061","240268","1999","2694","114.826245","360","1897"
"24062","240268","2000","2694","121.039941","363.5","1983"
"24063","240268","2001","2876","131.376038","367","2009"
"24064","240268","2002","3100","112.635857","374","1957"
"24065","240268","2003","3620","116.027447","423","1767"
"24066","240268","2004","4130","120.569739","423","1909"
"24067","240268","2005","4414","121.69265","418","1934"
"24068","240268","2006","4710","133.54409","421","1868"
"24069","240268","2007","4968","134.24643","419","1868"
"24070","240268","2008","5240","139.844266","426","1901"
"24071","240268","2009","5527","145.471089","433","1832"
"24072","240268","2010","6122","151.183037","440","1867"
"24073","240277","1991","1806","37.847584","149","725"
"24074","240277","1992","1995","45.989897","153","715"
"24075","240277","1993","2104","46.335354","157","678"
"24076","240277","1994","2285","47.517686","155","746"
"24077","240277","1995","2427","47.402331","146","755"
"24078","240277","1996","2548","48.861848","145","895"
"24079","240277","1997","2736","50.242501","151","859"
"24080","240277","1998","2916","55.257513","147","906"
"24081","240277","1999","2594","60.606249","163","828"
"24082","240277","2000","2594","68.351938","166","890"
"24083","240277","2001","2776","70.218117","169","824"
"24084","240277","2002","3000","65.007797","170","825"
"24085","240277","2003","3500","68.30934","177","896"
"24086","240277","2004","4000","74.310334","183","910"
"24087","240277","2005","4277","73.321227","183","838"
"24088","240277","2006","4568","70.725347","175","928"
"24089","240277","2007","4819","70.189292","177","904"
"24090","240277","2008","5084","74.561096","189","918"
"24091","240277","2009","5364","78.169057","188","928"
"24092","240277","2010","5659","83.83104","194","804"
"24093","240329","1991","1945","66.301566","362","1580"
"24094","240329","1992","2076","68.989337","365","1390"
"24095","240329","1993","2217","70.897325","369","1595"
"24096","240329","1994","2369","74.629302","366","1414"
"24097","240329","1995","2513","79.554789","354","1643"
"24098","240329","1996","2633","82.750934","347","1650"
"24099","240329","1997","2857","87.987605","342","1620"
"24100","240329","1998","3009","94.408006","345","1649"
"24101","240329","1999","2594","89.61818","340","1544"
"24102","240329","2000","2594","104.076608","347","1501"
"24103","240329","2001","2776","111.661912","354","1504"
"24104","240329","2002","3000","101.219435","349","1456"
"24105","240329","2003","3540","102.155666","356","1398"
"24106","240329","2004","4040","105.974865","358","1411"
"24107","240329","2005","4331","106.68451","360","1611"
"24108","240329","2006","4623","110.896755","357","1585"
"24109","240329","2007","4876","116.26802","370","1558"
"24110","240329","2008","5643","118.234747","360","1573"
"24111","240329","2009","6425","129.04209","384","1608"
"24112","240329","2010","6809","138.852427","404","1648"
"24113","240338","1991","7500","5.282816","22","69"
"24114","240338","1992","8280","6.872634","24","73"
"24115","240338","1993","8600","6.519208","25","74"
"24116","240338","1994","9190","7.246026","24","89"
"24117","240338","1995","9940","8.307274","29","105"
"24118","240338","1996","11000","7.025154","31","95"
"24119","240338","1997","11450","7.533418","29","104"
"24120","240338","1998","11960","8.8766","33","120"
"24121","240338","1999","12460","10.759044","39","149"
"24122","240338","2000","12980","12.183624","42","184"
"24123","240338","2001","13990","15.208885","45","194"
"24124","240338","2002","14970","15.629203","50","147"
"24125","240338","2003","15720","16.281884","43","196"
"24126","240338","2004","16510","17.308235","44","173"
"24127","240338","2005","17340","19.99759","50","172"
"24128","240338","2006","18520","23.262883","57","184"
"24129","240338","2007","19430","25.696017","61","155"
"24130","240338","2008","20420","26.070924","60","190"
"24131","240338","2009","21040","26.394378","61","176"
"24132","240338","2010","21820","24.65726","58","206"
"24133","240365","1991","1821","77.288906","382","1314"
"24134","240365","1992","1927","79.787583","372","1356"
"24135","240365","1993","2037","83.172978","356","1368"
"24136","240365","1994","2161","85.551095","347","1278"
"24137","240365","1995","2300","90.292715","340","1428"
"24138","240365","1996","2417","91.847798","350","1432"
"24139","240365","1997","2607","93.128885","360","1656"
"24140","240365","1998","2780","97.982638","382","1820"
"24141","240365","1999","2594","103.847194","360","1750"
"24142","240365","2000","2594","108.7502","342","1550"
"24143","240365","2001","2776","116.444668","324","1726"
"24144","240365","2002","3000","112.329671","341","1669"
"24145","240365","2003","3551","124.327261","368","1641"
"24146","240365","2004","4110","132.347924","405","1577"
"24147","240365","2005","4387","129.585732","385","1471"
"24148","240365","2006","4678","134.374606","377","1575"
"24149","240365","2007","4929","139.709558","386","1576"
"24150","240365","2008","5194","149.048664","389","1618"
"24151","240365","2009","5477","159.310702","413","1680"
"24152","240365","2010","5775","166.346529","424","1610"
"24153","240374","1991","1863","33.841447","164","556"
"24154","240374","1992","1990","34.963095","161","549"
"24155","240374","1993","2113","35.422157","163","566"
"24156","240374","1994","2281","37.115375","161","555"
"24157","240374","1995","2406","38.350656","158","532"
"24158","240374","1996","2523","38.680288","157","530"
"24159","240374","1997","2705","39.210083","153","583"
"24160","240374","1998","2840","41.819555","143","644"
"24161","240374","1999","2594","44.927893","152","644"
"24162","240374","2000","2594","49.777471","157.5","578"
"24163","240374","2001","2776","53.965203","163","678"
"24164","240374","2002","3000","48.108757","177","627"
"24165","240374","2003","3500","50.187817","170","713"
"24166","240374","2004","4000","53.272728","174","670"
"24167","240374","2005","4277","56.16469","170","582"
"24168","240374","2006","4568","57.452913","175","587"
"24169","240374","2007","4819","58.491679","171","600"
"24170","240374","2008","5084","59.658644","173","544"
"24171","240374","2009","5364","66.352545","174","557"
"24172","240374","2010","5659","75.508969","177","492"
"24173","240417","1991","1933","71.575546","310","1086"
"24174","240417","1992","2054","73.160475","298","909"
"24175","240417","1993","2175","74.692344","300","962"
"24176","240417","1994","2317","78.086993","294","1012"
"24177","240417","1995","2461","79.93944","287","1085"
"24178","240417","1996","2619","78.278898","294","1226"
"24179","240417","1997","2806","79.910277","276","1185"
"24180","240417","1998","2938","89.080487","290","1287"
"24181","240417","1999","2724","93.349135","282","1259"
"24182","240417","2000","2724","98.961355","276.5","1258"
"24183","240417","2001","2916","109.955008","271","1225"
"24184","240417","2002","3150","94.220904","282","1243"
"24185","240417","2003","5024","97.823313","295","1216"
"24186","240417","2004","5580","101.31888","310","1178"
"24187","240417","2005","4745","102.352856","304","1565"
"24188","240417","2006","5087","111.06355","312","1394"
"24189","240417","2007","5367","114.260199","308","1375"
"24190","240417","2008","5662","121.491356","327","1502"
"24191","240417","2009","5974","127.833803","336","1395"
"24192","240417","2010","6302","135.142055","333","1428"
"24193","240426","1991","1806","27.711058","90","420"
"24194","240426","1992","1917","28.918791","101","319"
"24195","240426","1993","2036","29.303042","100","306"
"24196","240426","1994","2182","29.651254","97","254"
"24197","240426","1995","2335","31.664442","95","268"
"24198","240426","1996","2463","31.330124","97","286"
"24199","240426","1997","2652","32.134265","102","300"
"24200","240426","1998","2770","34.402788","98","356"
"24201","240426","1999","2594","37.191845","106","387"
"24202","240426","2000","2594","40.911808","100.5","367"
"24203","240426","2001","2776","45.64373","95","297"
"24204","240426","2002","3000","35.372016","97","254"
"24205","240426","2003","3650","35.254777","113","303"
"24206","240426","2004","4150","40.046105","114","293"
"24207","240426","2005","4427","39.725064","114","290"
"24208","240426","2006","4718","45.98148","115","255"
"24209","240426","2007","4969","44.656559","116","307"
"24210","240426","2008","5291","45.307272","114","259"
"24211","240426","2009","5571","50.764722","116","297"
"24212","240426","2010","5866","57.002818","126","303"
"24213","240444","1991","2188","1192.036811","1647","4138"
"24214","240444","1992","2346","1263.373043","1641","3910"
"24215","240444","1993","2540","1343.045292","1637","4052"
"24216","240444","1994","2737","1410.880444","1591","4115"
"24217","240444","1995","2881","1401.707301","1495","4547"
"24218","240444","1996","3030","1437.810172","1474","4772"
"24219","240444","1997","3241","1205.241497","1421","5148"
"24220","240444","1998","3408","1301.522564","1436","4850"
"24221","240444","1999","3290","1332.182882","1397","4831"
"24222","240444","2000","3290","1479.290777","1445.5","4979"
"24223","240444","2001","3658","1610.3083","1494","5223"
"24224","240444","2002","3854","1536.515881","1461","4742"
"24225","240444","2003","4554","1643.577596","1614","4649"
"24226","240444","2004","5254","1796.248705","1623","4607"
"24227","240444","2005","5618","1878.040572","1646","4942"
"24228","240444","2006","6000","1931.143253","1686","4458"
"24229","240444","2007","6330","1988.673506","1650","4658"
"24230","240444","2008","6678","2125.029369","1641","4465"
"24231","240444","2009","7296","2277.086731","1658","4394"
"24232","240444","2010","7933","2298.77243","1665","4676"
"24233","240453","1991","2231","209.217843","813","1241"
"24234","240453","1992","2391","217.583793","806","1056"
"24235","240453","1993","2548","226.457268","797","1411"
"24236","240453","1994","2772","235.489364","787","1315"
"24237","240453","1995","2947","240.596115","782","1467"
"24238","240453","1996","3102","242.063118","754","1690"
"24239","240453","1997","3327","248.659129","743","1866"
"24240","240453","1998","3482","266.259641","724","2019"
"24241","240453","1999","3194","281.714543","751","2243"
"24242","240453","2000","3194","290.831192","763","2187"
"24243","240453","2001","3462","324.949071","775","2335"
"24244","240453","2002","3738","320.909434","809","2633"
"24245","240453","2003","4439","333.801501","902","3089"
"24246","240453","2004","5138","351.388831","935","3051"
"24247","240453","2005","5494","371.98765","964","3456"
"24248","240453","2006","5868","389.710029","991","3280"
"24249","240453","2007","6191","419.625586","996","3619"
"24250","240453","2008","6531","443.326857","1022","3124"
"24251","240453","2009","6890","460.903168","1041","3138"
"24252","240453","2010","7269","487.327861","1075","2737"
"24253","240462","1991","1955","48.09629","227","939"
"24254","240462","1992","2087","50.059803","234","843"
"24255","240462","1993","2207","50.665176","221","871"
"24256","240462","1994","2341","53.923758","220","884"
"24257","240462","1995","2485","55.320288","219","883"
"24258","240462","1996","2591","56.686168","206","907"
"24259","240462","1997","2775","57.851495","197","940"
"24260","240462","1998","2916","61.095707","219","1070"
"24261","240462","1999","2594","63.705838","212","1059"
"24262","240462","2000","2594","65.870336","210","925"
"24263","240462","2001","2776","72.862389","208","1010"
"24264","240462","2002","3000","68.944825","209","1076"
"24265","240462","2003","3500","75.063829","237","1081"
"24266","240462","2004","4000","75.435109","243","1103"
"24267","240462","2005","4277","77.189826","248","1152"
"24268","240462","2006","4568","81.882817","268","1292"
"24269","240462","2007","4819","89.136995","278","1371"
"24270","240462","2008","5184","93.658825","286","1353"
"24271","240462","2009","5466","99.981013","291","1409"
"24272","240462","2010","5766","101.962265","294","1428"
"24273","240471","1991","2199","52.166482","244","966"
"24274","240471","1992","2024","55.783022","234","962"
"24275","240471","1993","2145","57.834935","238","776"
"24276","240471","1994","2304","59.748999","229","945"
"24277","240471","1995","2445","61.469649","222","909"
"24278","240471","1996","2565","63.326434","214","1106"
"24279","240471","1997","2750","64.675068","209","1100"
"24280","240471","1998","2890","68.640335","212","1149"
"24281","240471","1999","2594","73.212201","216","1038"
"24282","240471","2000","2594","80.009781","218","1018"
"24283","240471","2001","2776","85.364001","220","1028"
"24284","240471","2002","3000","61.477484","214","971"
"24285","240471","2003","3500","66.163827","221","1113"
"24286","240471","2004","4000","68.530144","223","1086"
"24287","240471","2005","4277","71.288768","231","1076"
"24288","240471","2006","4568","75.869581","238","1176"
"24289","240471","2007","4891","86.273479","237","1184"
"24290","240471","2008","5156","90.710984","241","1228"
"24291","240471","2009","5436","92.532447","231","1214"
"24292","240471","2010","5731","96.300899","240","1104"
"24293","240480","1991","1955","80.109568","367","1434"
"24294","240480","1992","2078","82.685612","349","1315"
"24295","240480","1993","2218","82.789049","344","1298"
"24296","240480","1994","2354","87.168328","336","1295"
"24297","240480","1995","2488","90.968201","324","1392"
"24298","240480","1996","2601","92.366546","314","1485"
"24299","240480","1997","2790","94.889823","308","1445"
"24300","240480","1998","2929","97.345165","311","1442"
"24301","240480","1999","2594","101.933374","311","1409"
"24302","240480","2000","2594","105.656449","314.5","1438"
"24303","240480","2001","2776","114.2242","318","1424"
"24304","240480","2002","3000","108.912459","316","1369"
"24305","240480","2003","3500","113.867037","369","1403"
"24306","240480","2004","4000","121.605466","366","1413"
"24307","240480","2005","4277","119.153975","362","1414"
"24308","240480","2006","4568","124.965474","349","1529"
"24309","240480","2007","4819","133.727205","359","1458"
"24310","240480","2008","5084","138.435098","355","1441"
"24311","240480","2009","5364","141.570769","355","1454"
"24312","240480","2010","5659","155.103886","375","1479"
"24313","240727","1991","1293","172.941457","635","1105"
"24314","240727","1992","1430","190.318057","600","1134"
"24315","240727","1993","1648","192.223747","591","1080"
"24316","240727","1994","1908","193.656184","635","1090"
"24317","240727","1995","2005","213.509458","626","1076"
"24318","240727","1996","2144","205.061438","620","1035"
"24319","240727","1997","2326","207.963777","615","956"
"24320","240727","1998","2330","212.275713","612","1042"
"24321","240727","1999","2016","219.420689","606","1042"
"24322","240727","2000","2166","213.16853","605","1138"
"24323","240727","2001","2316","249.593293","604","1256"
"24324","240727","2002","2400","246.008038","612","1284"
"24325","240727","2003","2520","273.593337","624","1224"
"24326","240727","2004","2088","289.694461","643","1302"
"24327","240727","2005","2208","307.911441","688","1219"
"24328","240727","2006","2256","315.180324","666","1283"
"24329","240727","2007","2256","334.864229","692","1356"
"24330","240727","2008","2256","373.425537","715","1406"
"24331","240727","2009","2256","405.223407","730","1331"
"24332","240727","2010","2376","430.562185","740","1210"
"24333","240754","1991","1224","42.037722","223","30"
"24334","240754","1992","1234","50.100911","203","9"
"24335","240754","1993","1575","53.938048","162","22"
"24336","240754","1994","1614","53.534379","164","41"
"24337","240754","1995","1704","66.006826","139","11"
"24338","240754","1996","2073","53.468483","124","27"
"24339","240754","1997","2177","54.705217","136","14"
"24340","240754","1998","2411","58.560207","144","21"
"24341","240754","1999","2190","58.838247","121","24"
"24342","240754","2000","2240","60.922549","152.5","10"
"24343","240754","2001","2464","64.735675","184","13"
"24344","240754","2002","2716",NA,"182","10"
"24345","240754","2003","3000","61.871589","174","13"
"24346","240754","2004","3304","60.724674","158","15"
"24347","240754","2005","3640","66.089649","171","13"
"24348","240754","2006","4004","68.791991","174","12"
"24349","240754","2007","4396","71.771015","184","15"
"24350","240754","2008","4844","78.328075","182","12"
"24351","240754","2009","5320","80.030073","183","8"
"24352","240754","2010","5320","85.812585","198","14"
"24353","241191","1991","2484","5.945194",NA,NA
"24354","241191","1992","2850","6.522029",NA,"0"
"24355","241191","1993","2850","7.086884","48",NA
"24356","241191","1994","3180","6.837645","51",NA
"24357","241191","1995","3220","7.317177","46","0"
"24358","241191","1996","3220","7.457599","41","1"
"24359","241191","1997","3800","6.469957","42","0"
"24360","241191","1998","3910","9.565216","49","0"
"24361","241191","1999","3150","5.855029","47","0"
"24362","241191","2000","3300","5.71195","43","3"
"24363","241191","2001","3450","5.590215","39","2"
"24364","241191","2002","3600","5.399377","43","2"
"24365","241191","2003","3600","6.023526","42","2"
"24366","241191","2004","3750","5.888052","45","1"
"24367","241191","2005","3900","6.487018","42","1"
"24368","241191","2006","3900","6.675492","42","2"
"24369","241191","2007","3920","7.116413","36","0"
"24370","241191","2008","4704","8.270607","42","1"
"24371","241191","2009","5150","8.785962","43","1"
"24372","241191","2010","5340","8.854871","42","2"
"24373","241225","1991","2250","12.59104","64","0"
"24374","241225","1992","2360","13.102309","63","0"
"24375","241225","1993","2814","12.871573","65","0"
"24376","241225","1994","2814","13.947713","65","0"
"24377","241225","1995","2890","14.547588","59","0"
"24378","241225","1996","3014","14.341607","54","0"
"24379","241225","1997","3335","15.868452","62","0"
"24380","241225","1998","3335","10.782606","60","0"
"24381","241225","1999","3330","11.05684","64","0"
"24382","241225","2000","3330","11.190562","34","0"
"24383","241225","2001","3420","11.724698","4","0"
"24384","241225","2002","3420","12.996859","55","0"
"24385","241225","2003","3750","13.39217","60","0"
"24386","241225","2004","3750","14.08134","59","0"
"24387","241225","2005","3770","14.305738","60","0"
"24388","241225","2006","3840","16.024856","58","0"
"24389","241225","2007","3840","14.799458","53","0"
"24390","241225","2008","3840","13.953865","41","0"
"24391","241225","2009","4120","11.785465","41","0"
"24392","241225","2010","4395","12.897362","43","0"
"24393","241401","1991","2413",NA,"20",NA
"24394","241401","1992","2520",NA,"22",NA
"24395","241401","1993","2945",NA,"17",NA
"24396","241401","1994","3145",NA,"19",NA
"24397","241401","1995","3221",NA,"15",NA
"24398","241401","1996","3514",NA,"16",NA
"24399","241401","1997","3694",NA,"17",NA
"24400","241401","1998","3694",NA,"12",NA
"24401","241401","1999","2940",NA,"11",NA
"24402","241401","2000","3080",NA,NA,NA
"24403","241401","2001","3360",NA,NA,NA
"24404","241410","1991","2413","55.372944","280",NA
"24405","241410","1992","2520","56.787742","277",NA
"24406","241410","1993","3129","58.710823","256",NA
"24407","241410","1994","3145","60.639938","274",NA
"24408","241410","1995","3221","60.365288","251",NA
"24409","241410","1996","3514","61.468659","279","0"
"24410","241410","1997","3910","41.812122","282","0"
"24411","241410","1998","4124","45.460186","205","0"
"24412","241410","1999","3360","43.705116","248","0"
"24413","241410","2000","3520","48.869871","252.5","0"
"24414","241410","2001","3840","43.711879","257","0"
"24415","241410","2002","4000","45.463808","236","0"
"24416","241410","2003","4160","46.239077","234","0"
"24417","241410","2004","4320","45.934864","226","0"
"24418","241410","2005","4480","47.153831","203","0"
"24419","241410","2006","4640","49.637326","192","2"
"24420","241410","2007","4800","49.342022","179","1"
"24421","241410","2008","4960","50.51332","166","0"
"24422","241410","2009","4480","51.4726","166","0"
"24423","241410","2010","4620","56.172564","169","0"
"24424","241739","1991","2750","26.42526","270",NA
"24425","241739","1992","2940","27.888611","258",NA
"24426","241739","1993","3220","27.606188","263",NA
"24427","241739","1994","2620","27.153335","76",NA
"24428","241739","1995","2620","27.939963","89",NA
"24429","241739","1996","2784","29.965929","91","0"
"24430","241739","1997","2844","18.476641","95","0"
"24431","241739","1998","3084","22.8119","86","0"
"24432","241739","1999","2784","24.783429","89","0"
"24433","241739","2000","3024","27.97725","84","0"
"24434","241739","2001","3120","33.463834","79","0"
"24435","241739","2002","3312","37.932139","92","0"
"24436","241739","2003","3312","41.036661","90","0"
"24437","241739","2004","3432","48.326527","98","0"
"24438","241739","2005","3432","44.601163","101","0"
"24439","241739","2006","3600","51.196709","88","0"
"24440","241739","2007","3720","58.063928","95","0"
"24441","241739","2008","3864","65.731257","101","0"
"24442","241739","2009","4104","59.839491","103","0"
"24443","241739","2010","4224","65.31409","94","0"
"24444","242617","1991","2608","16.553318","149",NA
"24445","242617","1992","2608","17.64093","137","0"
"24446","242617","1993","2836","27.542996","137",NA
"24447","242617","1994","2835","26.074585","145",NA
"24448","242617","1995","2835","30.499037","140",NA
"24449","242617","1996","3014","28.372443","135","0"
"24450","242617","1997","3435","20.806474","141","0"
"24451","242617","1998","3585","22.684867","140","0"
"24452","242617","1999","3300","25.591827","137","0"
"24453","242617","2000","2640","24.589251","132.5","0"
"24454","242617","2001","3300","24.430778","128","0"
"24455","242617","2002","3000","27.222349","128","0"
"24456","242617","2003","3120","29.851706","128","0"
"24457","242617","2004","3240","30.21354","133","0"
"24458","242617","2005","3360","30.619918","137","0"
"24459","242617","2006","3360","30.595572","137","0"
"24460","242617","2007","3528","29.972174","135","0"
"24461","242617","2008","3696","29.308265","126","0"
"24462","242617","2009","3912","28.309605","129","0"
"24463","242617","2010","4080","28.718636","129","0"
"24464","242626","1991","2608","8.530267","69",NA
"24465","242626","1992","2608","8.595774","76","0"
"24466","242626","1993","2836","17.264407","76",NA
"24467","242626","1994","2835","16.87369","76",NA
"24468","242626","1995","2835","18.761048","75",NA
"24469","242626","1996","2948","16.521039","67","0"
"24470","242626","1997","3348","9.541407","81","0"
"24471","242626","1998","3498","9.980528","80","0"
"24472","242626","1999","3300","10.929062","81","0"
"24473","242626","2000","2640","10.859072","78","0"
"24474","242626","2001","2640","11.240888","75","0"
"24475","242626","2002","3000","11.834152","74","0"
"24476","242626","2003","3120","12.939167","76","0"
"24477","242626","2004","3240","14.085437","75","0"
"24478","242626","2005","3360","14.620464","75","0"
"24479","242626","2006","3360","14.720332","75","0"
"24480","242626","2007","3528","15.242374","73","0"
"24481","242626","2008","3696","16.165343","76","0"
"24482","242626","2009","3912","15.835196","77","0"
"24483","242626","2010","4080","16.379149","77","0"
"24484","242635","1991","2608","9.317874","89",NA
"24485","242635","1992","2608","9.224051","91","0"
"24486","242635","1993","2836","18.694632","91",NA
"24487","242635","1994","2835","19.218055","94",NA
"24488","242635","1995","2835","21.47377","93",NA
"24489","242635","1996","2962","19.12824","91","0"
"24490","242635","1997","3363","11.113826","80","0"
"24491","242635","1998","3498","10.919472","89","0"
"24492","242635","1999","3300","12.714925","88","0"
"24493","242635","2000","3080","11.777129","87","0"
"24494","242635","2001","3080","12.383038","86","0"
"24495","242635","2002","3000","13.700944","85","0"
"24496","242635","2003","3120","15.00894","88","0"
"24497","242635","2004","3240","15.126466","94","0"
"24498","242635","2005","3360","16.33492","90","0"
"24499","242635","2006","3360","16.474658","90","0"
"24500","242635","2007","3528","16.293083","87","0"
"24501","242635","2008","3696","17.621002","88","0"
"24502","242635","2009","3912","17.349995","84","0"
"24503","242635","2010","4080","18.303557","93","0"
"24504","242644","1991","2608","3.05153","37",NA
"24505","242644","1992","2608","3.301122","37","0"
"24506","242644","1993","2700","6.786784","40",NA
"24507","242644","1994","2835","7.294037","38",NA
"24508","242644","1995","2835","8.270209","35",NA
"24509","242644","1996","2936","7.742402","38","0"
"24510","242644","1997","3343","4.858047","34","0"
"24511","242644","1998","3495","4.897061","36","0"
"24512","242644","1999","3300","5.734801","38","0"
"24513","242644","2000","3300","5.358882","36","0"
"24514","242644","2001","3300","5.729826","34","0"
"24515","242644","2002","3000","7.008914","34","0"
"24516","242644","2003","3500","7.344719","35","0"
"24517","242644","2004","3800","7.561893","35","0"
"24518","242644","2005","4200","8.303356","39","0"
"24519","242644","2006","4200","8.485011","39","0"
"24520","242644","2007","3528","8.43679","40","0"
"24521","242644","2008","3696","10.625867","38","0"
"24522","242644","2009","3912","10.38268","39","0"
"24523","242644","2010","4080","10.736543","42","0"
"24524","242662","1991","2608","8.36111","68",NA
"24525","242662","1992","2608","7.986904","67","0"
"24526","242662","1993","2836","15.966804","67",NA
"24527","242662","1994","2835","15.617516","75",NA
"24528","242662","1995","2835","18.117501","71",NA
"24529","242662","1996","2960","15.557909","53","0"
"24530","242662","1997","3376","9.313879","76","0"
"24531","242662","1998","3542","9.862336","73","0"
"24532","242662","1999","3300","10.71737","80","0"
"24533","242662","2000","3300","11.594134","77.5","0"
"24534","242662","2001","3300","13.151306","75","0"
"24535","242662","2002","3000","14.652666","75","0"
"24536","242662","2003","3380","16.0598","79","0"
"24537","242662","2004","3240","16.704705","82","0"
"24538","242662","2005","3360","18.351892","87","0"
"24539","242662","2006","3360","18.559423","87","0"
"24540","242662","2007","3528","18.832702","93","0"
"24541","242662","2008","3696","19.465909","90","0"
"24542","242662","2009","3912","20.783743","94","0"
"24543","242662","2010","4080","22.634021","100","0"
"24544","242680","1991","2608","3.89145","42",NA
"24545","242680","1992","2608","3.985019","41","0"
"24546","242680","1993","3300","8.248508","42",NA
"24547","242680","1994","2835","8.345905","40",NA
"24548","242680","1995","2835","9.426312","40",NA
"24549","242680","1996","2936","9.160239","39","0"
"24550","242680","1997","3345","5.693553","37","0"
"24551","242680","1998","3495","6.163823","41","0"
"24552","242680","1999","3300","6.529841","40","0"
"24553","242680","2000","3300","6.481509","38","0"
"24554","242680","2001","3300","7.017999","36","0"
"24555","242680","2002","3000","6.738495","39","0"
"24556","242680","2003","3120","7.34055","40","0"
"24557","242680","2004","3240","8.686029","40","0"
"24558","242680","2005","3360","8.854699","40","0"
"24559","242680","2006","3360","9.720904","40","0"
"24560","242680","2007","3528","9.525848","41","0"
"24561","242680","2008","3696","11.480277","40","0"
"24562","242680","2009","3912","10.14221","39","0"
"24563","242680","2010","4080","10.728036","38","0"
"24564","242699","1991","2608","3.200853","33",NA
"24565","242699","1992","2608","3.813731","32",NA
"24566","242699","1993","3000","7.628738","32",NA
"24567","242699","1994","2835","8.160163","41",NA
"24568","242699","1995","2835","9.647474","39",NA
"24569","242699","1996","2948","9.038505","40","0"
"24570","242699","1997","3360","5.58972","37","0"
"24571","242699","1998","3510","5.752378","44","0"
"24572","242699","1999","3300","6.431995","44","0"
"24573","242699","2000","3300","6.217725","44","0"
"24574","242699","2001","3300","6.464076","44","0"
"24575","242699","2002","3000","6.689293","45","0"
"24576","242699","2003","3120","7.268757","47","0"
"24577","242699","2004","3240","7.464052","45","0"
"24578","242699","2005","3360","8.128709","43","0"
"24579","242699","2006","3360","9.180112","43","0"
"24580","242699","2007","3528","9.063335","44","0"
"24581","242699","2008","3696","9.513941","46","0"
"24582","242699","2009","3912","9.267574","46","0"
"24583","242699","2010","4080","9.804567","48","0"
"24584","243115","1991","761",NA,"144","0"
"24585","243115","1992","961",NA,"187","0"
"24586","243115","1993","1302","21.481895","137","0"
"24587","243115","1994","1406","16.951876","149","0"
"24588","243115","1995","1238","18.802094","161","0"
"24589","243115","1996","1462","23.800748","180","0"
"24590","243115","1997","1495","6.549441","182","0"
"24591","243115","1998","1525","6.342541","193","0"
"24592","243115","1999","1525","5.856844","193","0"
"24593","243115","2000","2490","14.740114","195","0"
"24594","243115","2001","2490","14.58296","197","0"
"24595","243115","2002","2490",NA,"221","0"
"24596","243115","2003","1020","39.514765","188","0"
"24597","243115","2004","1020","40.16512","186","0"
"24598","243115","2005","1360","41.250899","179","0"
"24599","243115","2006","1360","42.069958","165","0"
"24600","243115","2007","1530","43.711352","173","0"
"24601","243115","2008","1530","48.551932","173","0"
"24602","243115","2009","1530","51.140934","173","0"
"24603","243115","2010","1331","53.560693","172","0"
"24604","243151","1991","1078","20.696593","170","0"
"24605","243151","1992","1335","21.152355","157","0"
"24606","243151","1993","1335","44.122412","154","0"
"24607","243151","1994","1335","24.277446","159","0"
"24608","243151","1995","1335","25.784832","157","0"
"24609","243151","1996","1695","29.37417","197","0"
"24610","243151","1997","1745","3.466128","195","0"
"24611","243151","1998","1745","5.64721","211","0"
"24612","243151","1999","1745","4.151782","207","0"
"24613","243151","2000","1745","13.318234","187","0"
"24614","243151","2001","1245","17.307338","167","0"
"24615","243151","2002","1245",NA,"160","0"
"24616","243151","2003","1245","44.421937","190","0"
"24617","243151","2004","1245","46.977853","191","0"
"24618","243151","2005","1360","55.012305","170","0"
"24619","243151","2006","1360","53.448797","169","0"
"24620","243151","2007","1360","56.432182","143","0"
"24621","243151","2008","1598","58.524488","137","0"
"24622","243151","2009","1350","56.182339","124","0"
"24623","243151","2010","1734","58.222919","108","0"
"24624","243179","1991","1078","25.787094","195","0"
"24625","243179","1992","1458","26.561807","183","0"
"24626","243179","1993","1494","51.592323","201","0"
"24627","243179","1994","1626","28.903591","211","0"
"24628","243179","1995","1638","31.058314","231","0"
"24629","243179","1996","1695","35.021123","235","0"
"24630","243179","1997","1741","4.914742","258","0"
"24631","243179","1998","1793","7.596148","252","0"
"24632","243179","1999","1793","6.769848","257","0"
